Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Antigua and Barbuda,55.5387909615749,55.4680416036981,55.2562798203761,54.9790143221842,54.36383471976,53.5464887204809,52.8585922742533,52.2282811561744,51.6821475310415,51.258197107088,51.3504088038129,51.8678061094514,52.3858103408301,52.9427733738734,53.5788531163624,54.3187319434684,55.0972409967104,55.8440039303149,56.5705713641698,57.2362769604619,57.8760816464914,58.5556998301998,59.2261288814282,59.8443615459883,60.4247148550752,60.8204710367728,61.0092487424955,61.1545782992114,61.2344096777219,61.2189736860715,61.1625189489641,61.4262815476003,61.9905968233347,62.4803481510173,62.8809339217557,63.2328430655867,63.5319063583484,63.8396461543862,64.2093369343549,64.6171143712494,64.9450403037772,65.2417503116184,65.6370231232593,66.0747106929919,66.5395675251137,67.0673227409884,67.5667991421031,68.0133633276637,68.4027819485652,68.736063217541,69.1213022930159,69.539023855919,69.9380660172913,70.290518322655,70.5472006813394,70.7790150154825,70.9637882393211,71.0526893403132,71.1406759035421,71.1843155135074,71.1128377795044,70.9862206941681,70.8344442903917
Australia,61.2308588615347,61.2211999167138,61.3446508594778,61.4912879698645,61.632065050075,61.8050005535043,61.9976682690721,62.2254471336113,62.4698731294734,62.6593791332224,62.8032023254879,62.94302601307,63.0834427637524,63.2695218424697,63.5189263046785,63.7952820777376,64.0966188234396,64.4086867349638,64.6939095440325,64.9373400841443,65.1306820675721,65.300125367945,65.480716711568,65.6914683383219,65.9276794675251,66.1768292993875,66.4291461207413,66.6493329427454,66.7987824931564,66.8826609308986,66.891254066532,66.8243550760026,66.7351142768528,66.6540056224905,66.6015210802233,66.5910274171542,66.6164777205034,66.6674361655209,66.7310166341543,66.8108610700721,66.8942541322643,66.9754211347926,67.0753575557496,67.1770910796026,67.2639238755464,67.3426010723274,67.4071054764663,67.4566104621477,67.4949699671115,67.4790793472402,67.377439797511,67.191656549791,66.9387783654635,66.6734972377616,66.4238210999903,66.1745696773414,65.9349037679275,65.7310259740886,65.5510217889022,65.3896077519692,65.2246788528912,65.057515523364,64.9178689865597
Austria,65.7430164791211,65.1636395763732,64.7380819689585,64.3957884936551,63.9488111458825,63.4758609761251,63.018255850175,62.5723065400723,62.1595811491207,61.8006193708339,61.5754315583144,61.4848782906487,61.5134464949111,61.6450307208345,61.7732481131937,61.9134659623177,62.2274984311189,62.6529368554858,63.1114332345403,63.6088782469277,64.1945945057884,64.9365249259663,65.7440694708655,66.5619563678793,67.2102003522495,67.5391476205693,67.6714528404875,67.693853695526,67.6322452429768,67.5697747739796,67.5340346039038,67.4769051881999,67.3943268535873,67.2908193292392,67.1663433251023,67.0667902055485,67.0512692759437,67.1168266769322,67.2202014026822,67.3636200221576,67.5406315654649,67.742440241775,67.9492627298059,68.1176066217871,68.0580119251521,67.7924469625112,67.5716353037917,67.488536686341,67.4887543839441,67.4702447358007,67.5393278996856,67.6358963935966,67.5770242287434,67.4426817306931,67.325788691884,67.2484249494441,67.1460203137726,66.9851284956538,66.8170708428951,66.6448459474302,66.4473526896778,66.1733494491532,65.8148777514741
Azerbaijan,54.372491140289,52.8459486794201,51.6745795547532,50.8740745390032,50.3390389499027,50.0333725315024,49.8922939024101,49.8986610293918,50.0676006869048,50.3900859274898,50.8610003802543,51.4714124673484,52.2197666785546,53.0998688267632,54.0849988531804,55.1522043202441,56.3547837662967,57.6020785659334,58.7225438888671,59.6235077214781,60.3413613800717,60.9881786456103,61.4656410743656,61.8108184479952,62.0233474632573,62.1075032578064,62.1015757098977,61.9786377780597,61.7786560285002,61.3966737355496,61.0410017130157,60.863100232454,60.7006323676907,60.5591692724661,60.5758756575066,60.7904283380211,61.1456779108935,61.6138888432295,62.1763042112856,62.8041870778803,63.4873815326524,64.2272787699334,64.9819275316774,65.7400159046191,66.5149417425846,67.3067157996434,68.0838847822355,68.8225235348983,69.5164647783658,70.1002332551284,70.5191750424439,70.7487845007613,70.7681642105867,70.6256298768571,70.3873702823598,70.1009836284962,69.8077974805759,69.5912910076456,69.4628324598968,69.3453022857094,69.3043797680709,69.3584606678644,69.4120885794019
Burundi,52.0046675422859,51.9695060942534,51.9033309742317,51.6678100458511,51.6517754558603,51.7653667225334,51.9313792586754,52.0850708796751,52.1478064799605,52.1073148253329,52.0516193662107,52.0729002960718,51.4637022380315,50.9312884122695,51.1505090665874,51.2305053408271,51.1777422942821,51.2344847569453,51.3686220721123,51.2628228538586,51.7235242854786,52.0050633041054,51.6262567299648,51.3274659259362,50.9442682643753,50.4905998839132,49.9702035352918,49.6574536061477,49.3463808979769,48.9503595011033,48.6602476916755,48.451860499388,48.5546182931299,46.4577100456868,46.3204131957053,48.3843501439375,47.9020215221078,47.5949726715443,48.1641299413123,48.8817316000505,49.370483615991,49.9265357394348,50.4633145924958,50.9892220288868,51.5799601600787,51.9975268222515,52.2277034278141,52.3735873991038,52.5973685536153,52.8298500717504,52.7937577667842,52.5199421345759,52.2109842714175,51.8877854767846,51.5691912629095,50.9225680990619,50.1986893450646,49.919264713225,50.0688934523487,50.450978783879,50.812998433376,51.2303551855904,51.7465760027104
Belgium,64.3395751336617,64.0902750502838,63.9160118823494,63.7701738702076,63.5907008708763,63.384350177365,63.1915257737731,63.0359257230737,62.9792228209924,62.9788836646824,62.9891905768349,63.0250677734564,63.1029737436932,63.252047187597,63.4889070638521,63.7760071909158,64.1020492376506,64.4048737767877,64.6801436969868,64.9819675933792,65.3404768986586,65.8033249348066,66.3307580110968,66.8683484734049,67.2702999549455,67.4220053581109,67.443282464326,67.4230015964794,67.3240256725276,67.1632819001788,66.9484913516013,66.7081486361866,66.4992954094038,66.3358618904704,66.2093455059209,66.0796747126703,65.9444992331746,65.8178475406757,65.7172582424121,65.6470779361615,65.5902460386527,65.5604325646988,65.5641986241509,65.5833297805187,65.6013618763098,65.6702191447011,65.8344888842693,66.000523855734,66.0471154452117,65.9786342576509,65.8685074430178,65.6775476422524,65.4350667943235,65.2151841572252,64.994520307965,64.8056304668522,64.6467616920489,64.4724517511303,64.288182773162,64.1139125367228,63.9988837297645,63.8948192337724,63.7372908039084
Benin,55.5911473384378,55.3744458770943,55.0799415031606,54.6905943995307,54.1402101601549,53.6485829047939,53.3185148900433,53.0000116044405,52.6984964071118,52.412529388761,52.1457490681981,51.8978312419729,51.6708708126453,51.4728435252191,51.306835401397,51.1720917760454,51.0769711381532,51.0167902925006,50.9804843484623,50.9534160978964,50.9164661874467,50.8685881180819,50.816825587213,50.7730803100496,50.7371006369451,50.7052185379876,50.6818534108819,50.6667502703791,50.6554679487199,50.659670902548,50.6781688112573,50.700461577366,50.7329128019601,51.2574304300398,51.457281079057,51.0835629905877,50.996339375808,51.0720638995363,51.2100893915008,51.3674049202272,51.5396777061178,51.7208410019328,51.9009300998159,52.0670186830687,52.2109355386004,52.3975144731177,52.5378717689733,52.6174493384732,52.744940376761,52.9338765286226,53.1325836349297,53.2835570230879,53.4127977926277,53.5268527972479,53.6482825371715,53.748416402831,53.8121450154304,53.8767727606421,53.9622543382881,54.0725135723331,54.1984761201801,54.3456110093988,54.5044156819091
Burkina Faso,57.4379831825958,57.3858978235907,57.2710471749704,56.9933145223315,56.5859473916153,56.186698188362,55.8102902124295,55.449373270954,55.1064722113255,54.7817235618062,54.4807638230786,54.1855582359066,53.8968815129254,53.6227930758311,53.3634389755906,53.1116474214274,52.863843610075,52.6325595501272,52.3942388156976,52.1405713548353,51.8976040054427,51.66078363015,51.4285456738402,51.2214480485406,51.0192703944384,50.7916880478199,50.5369691637019,50.2757470023847,50.0430906098598,49.8540426173186,49.7078830695601,49.5684439529725,49.4604656638421,49.4336628531795,49.4762396276539,49.5590013292911,49.6449298316797,49.7494942120348,49.9386442161784,50.2009051156305,50.4879243160417,50.7912458235422,51.0933942271179,51.3611700344213,51.5839124222807,51.7581598957692,51.8593968954771,51.8758156257806,51.8226710703409,51.7458362597138,51.67321830048,51.6233717246911,51.6174978193682,51.647482629328,51.7216536136733,51.8415156047893,52.0072321866859,52.2154813717793,52.4448206352825,52.6962329772864,53.0010650187389,53.361833809348,53.7435913810862
Bangladesh,54.7276851699155,54.5144467906098,54.2572592348001,53.9327453219573,53.5532527382402,53.2250963625586,52.9575505516371,52.7050392292505,52.4764198042705,52.2440342880525,52.065751875461,51.8615796513068,51.6157750276976,51.4566879628535,51.3604336316786,51.3849705204505,51.4814140773446,51.5384262703881,51.5562168820318,51.5338824553241,51.4820514002515,51.4407960802108,51.4515200981226,51.5357325050235,51.6849316537445,51.8839240039134,52.1390375011756,52.4660465587828,52.8397091977873,53.220080046105,53.6149821893902,54.0747489484081,54.5805207554158,55.0979900969996,55.6416605727645,56.2079391272198,56.7972112851664,57.3858222330328,57.9370459320576,58.4477798651671,58.9303644916583,59.3449310932889,59.6928461797766,60.014247430988,60.3398969196027,60.6742455045154,60.9507992812477,61.2037522856722,61.4429171932,61.7427278938176,62.1711544306862,62.656331795875,63.2053948194889,63.8035710537028,64.4095999880381,64.9914197712457,65.5537627840451,66.0974536296591,66.5826225927406,66.9993062673941,67.3848587426339,67.7199042390233,67.9864231015235
Bulgaria,66.4685316213864,66.6141863791381,66.8233348738156,67.04999276654,67.2201562770457,67.3119935952041,67.3437800035973,67.3612441533356,67.3064607417998,67.1494466234202,66.9724919753698,66.8228555943758,66.6930110309554,66.5088572111075,66.2323772015198,65.9470672006488,65.7100767719176,65.5197036747719,65.3609193965239,65.2337079570651,65.1980890821844,65.2422201856086,65.3354138600087,65.5278278752267,65.7308358754247,65.8091023442493,65.7572039089306,65.644899954939,65.5639462799979,65.5489452468814,65.5831423641852,65.6832262617881,65.8398492802797,66.0111602628823,66.2247179786408,66.4741805134355,66.7245520257634,66.9937145429922,67.258295064425,67.4414298125002,67.5823165157625,67.7630370807309,67.983061665419,68.2299158743477,68.4614090227647,68.6263466748831,68.6797872170564,68.6116678696451,68.4561766367906,68.1949885493741,67.8165990485721,67.3438612353227,66.8147924294076,66.2646818282592,65.7766946008836,65.3815810328647,65.0297347858456,64.6912182975438,64.3341933581227,63.987962053912,63.7158377398358,63.5841598752808,63.6262076720378
