Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Armenia,38.1695645506547,39.403635754972,40.2092386480764,40.6370369702131,40.8189849145267,40.7928243357023,40.5722336261967,40.2200639474498,39.7628598185528,39.1996677379976,38.5318166949905,37.7535727615217,36.857104392159,35.8671135080739,34.8118699407601,33.7389609327545,32.7809927870315,32.0334841386352,31.457593557551,30.9375865740971,30.5295358427724,30.3288338418496,30.2799709307682,30.3490328694981,30.4476403168911,30.5078029559545,30.538000244952,30.5406395724248,30.5281291419619,30.3096802651713,30.1691152312522,30.2554489388221,30.3883797579867,30.4792298262007,30.3754453364223,30.0917980638215,29.6710340348556,29.1940222863602,28.5910416441653,27.8157608967728,26.9054182492255,25.9528041176669,25.0474752720378,24.1850950454946,23.3283100844982,22.4304174982919,21.4802048514011,20.5782332737428,19.8898881334361,19.4809797198087,19.2508857740897,19.1147520498632,19.0968978057734,19.1928887743076,19.3860957507787,19.6248898551012,19.8596918524618,20.0694583970184,20.2182434550055,20.3044279739623,20.3433230260031,20.4225514860675,20.4777683189419
American Samoa,48.9582036792711,48.5576456899059,48.1713050018804,47.9087885552873,47.755561440678,47.6700440340302,47.6059199071387,47.5189150032196,47.4080871585606,47.2543708446196,46.8993536472761,46.3732400746553,45.8575348323415,45.3801395071681,44.933131118158,44.4788232310423,43.9639042967133,43.3677856922653,42.7357770141275,42.1135572857344,41.5760745617369,41.1632584154201,40.8083921224888,40.4723016197087,40.1737057220708,39.9359612742194,39.7702599434747,39.6783530180664,39.6512620138327,39.6863117870722,39.7632690618596,39.8365022503904,39.8961609505267,39.9626763590886,40.0403530412997,40.1322072620363,40.2220183486238,40.2752912599523,40.2858505732912,40.2776330867799,40.1540456297925,39.849804540155,39.450298227822,38.9994908569999,38.4768895714571,37.8593635379187,37.1673630965472,36.4386112712278,35.7448940338698,35.1840479716794,34.5746087019936,33.868532498619,33.238035815725,32.6483630531182,32.0770254613005,31.4982090017131,30.8931969552807,30.2569597476902,29.5834710061127,28.8912839044389,28.1982723159194,27.511935161541,27.1466485967587
Antigua and Barbuda,40.7424807784393,40.701395679616,40.7451585742352,40.8281770585436,41.2655120687304,41.9475718225791,42.5361499946383,43.0984955450606,43.6025726962239,43.9976781400019,43.7826946177394,43.0201409635857,42.2088260298323,41.3268076260801,40.3519289913186,39.2738346216913,38.1673842210953,37.1134020618557,36.0944216016229,35.1501737387495,34.2405165704775,33.2908192665555,32.3667609477162,31.5114359099804,30.726039029092,30.1700282868036,29.8594531111163,29.6414280719475,29.5450282892063,29.5943302087671,29.7364514906518,29.6044567369645,29.2171236796115,28.9335976364617,28.7415016698473,28.5980584227609,28.5172927591048,28.4312142380735,28.2595215785703,28.0062583817613,27.7962827260009,27.5838089614905,27.2459356175918,26.8615232886538,26.4437997998505,25.9443588876786,25.4593889647755,25.0190512768928,24.6207252765732,24.2554726824277,23.7785168329541,23.2154181415674,22.6526678376714,22.1233488140841,21.656618405128,21.1573206731117,20.63501703206,20.1911785686849,19.7734255201882,19.3868633740969,19.082383665717,18.8211693905245,18.5472947751245
Australia,30.1925365083752,30.197895237812,30.0588814883727,29.9021788662568,29.7695193929287,29.612003405977,29.4423836844221,29.2425551121126,29.0384348922654,28.8947897102858,28.7793018748778,28.6395581411752,28.4501220404023,28.1785595447928,27.8355256861224,27.4314460484914,26.9690809393199,26.4978002045322,26.0427700596696,25.6152789771335,25.2510969517428,24.9436262866457,24.6514853697924,24.3355555156849,23.974728033215,23.5651276759892,23.1167679294522,22.7082044195276,22.3998924597343,22.1797546025419,22.0249609294414,21.9133447055195,21.822365795879,21.7317994394184,21.6348018006118,21.519675694033,21.3775259624292,21.2208084838389,21.0604270036659,20.9012269444776,20.7371998778208,20.5556432263529,20.3543168655489,20.1474780520574,19.9476177130945,19.7550230011253,19.5815294158459,19.4336490128957,19.2986634473954,19.1716135235797,19.056350833593,18.9711546710534,18.9357849563926,18.9256202512991,18.9114082764031,18.9005638126221,18.8892663434453,18.8504743134126,18.7801545524021,18.6784507103908,18.5417282291673,18.3733291452377,18.180046703239
Austria,22.0467014155716,22.4331620029795,22.6667271709913,22.8413207630664,23.0855249909645,23.3587092400873,23.6234112040799,23.869372776927,24.1006106443544,24.2923634118075,24.3697557787526,24.3234800158778,24.1674673965805,23.9051242266225,23.5967066342566,23.2380189538607,22.7551581034814,22.1789994605066,21.570546155292,20.9615963259795,20.4226358407282,19.9783937137708,19.5521330647925,19.0961568226947,18.6587661344336,18.2996856632739,18.0100204189145,17.7811149058232,17.6430874893794,17.565466686607,17.5231734314364,17.5719650659301,17.6916779011472,17.7879397655554,17.8317758540407,17.8161363195819,17.72898631711,17.5786701623792,17.4085885638443,17.236098186589,17.046335286558,16.8228171822183,16.6177352323161,16.4354237334891,16.233090874535,16.0181715537962,15.7715384577704,15.5069151202415,15.2525530932903,15.0206842663473,14.825031098926,14.6496695734621,14.4937091890024,14.3772910296185,14.304366143695,14.3069690772991,14.3689170698083,14.4179718865459,14.4324211973005,14.4250419724143,14.4032175479921,14.3854932066305,14.3780936028915
Azerbaijan,40.8899006857948,42.5386699479412,43.8117596505146,44.6933688974878,45.2916800982179,45.6442800266484,45.8211161104736,45.840418223575,45.686599931732,45.3769893630193,44.9153017233832,44.3068007352224,43.5537597702734,42.6650771111866,41.6709620559313,40.5981928308168,39.2554166373271,37.7229875951538,36.2931487689083,35.2555557364117,34.6063435567223,34.0683325392073,33.7162707639198,33.4768754536377,33.3585157168691,33.3725406826737,33.4743423449413,33.6710229037172,33.8956867857451,34.2453596125502,34.5408003084613,34.6464711318928,34.6946844428442,34.6685775790955,34.4932825927579,34.1720082693968,33.7478455898443,33.2280070596957,32.6093503055647,31.8667789017262,30.9937307829946,30.0291486753901,29.0372267405881,28.0641015588926,27.146581108076,26.3062013150865,25.5738399689115,24.9799598148813,24.5116168368354,24.1497350549825,23.9057820806678,23.8098466457125,23.8624834169269,24.0154575206549,24.2115061871268,24.4110496498193,24.5751308507968,24.6239785725498,24.5468674949371,24.4136548590589,24.2241066583594,23.9249531076917,23.4802580093558
Burundi,44.8175626290788,44.8457326909265,44.8997947460318,45.1158657217747,45.1178631560312,44.9997819208539,44.8292772059435,44.6683501842881,44.5984619363399,44.6300828546891,44.677885703283,44.6519547842512,45.253981028413,45.7802433185401,45.5594650538575,45.4778071882455,45.5293014232467,45.4762888078407,45.3535597220336,45.4705775580389,45.0372602983027,44.788218253837,45.1903261248277,45.5135406062682,45.921043610143,46.3994010538348,46.947416900888,47.2987397553806,47.6629931544767,48.1206141693512,48.4759409704249,48.7526025149833,48.7222024399778,50.8641151925576,51.0402882281165,49.0375258963626,49.5760943858674,49.9186257208558,49.3719077964125,48.6721098738224,48.1986067890951,47.6546264156756,47.1261575908814,46.6067085604312,46.0231913619501,45.6149377012697,45.3959059122264,45.2621176660728,45.049449095198,44.8277406185479,44.8786462831115,45.1696817158437,45.4943602043351,45.8297993192327,46.1653729842912,46.8022652991147,47.482646925904,47.7185524785639,47.5269332223138,47.1063268399956,46.7202796936702,46.293461835123,45.7714417537302
Belgium,23.6733061443791,23.7938689654729,23.8117826671301,23.8476224969441,23.9040413703401,23.9562211889764,23.9819397926182,23.9546140216586,23.8687983806207,23.7497993140188,23.6112184216298,23.4593299777218,23.260914252325,22.9856609491385,22.6324125766118,22.2415699319588,21.8390895742248,21.4323671582737,21.0266050033339,20.6093577361595,20.222804276189,19.8956549547998,19.6112238161553,19.3554584326083,19.1020458141937,18.8347553464845,18.5797620606777,18.3631144010263,18.2072939137396,18.1254522162749,18.1089767967171,18.1259017910158,18.1370055573554,18.1204638093674,18.0586119110768,17.9633128542897,17.8643238306511,17.7785590119423,17.7086897898742,17.6501670714164,17.6079714799073,17.5568546147683,17.4749169975555,17.3742679739935,17.2677739084487,17.1603667897755,17.0512970124185,16.9549601868234,16.9027827342497,16.9009373961502,16.9283145490741,16.9536067500674,16.966479301617,16.9806391043637,16.9897607733501,16.9822053610129,16.964291079238,16.9495347156322,16.928264257393,16.8743106334978,16.7934968825779,16.6881103554996,16.5336142204011
Benin,38.4425884971604,38.7802642386485,39.1874646324523,39.6811888938272,40.3297601651165,40.9142264377013,41.332089239135,41.7343856099312,42.1156635102332,42.4780306136164,42.8195768863511,43.1399239828123,43.4362572899321,43.7020808987601,43.9362470850291,44.1392007524781,44.3008678797785,44.4264186141989,44.5266429598394,44.6181667023676,44.7226657391609,44.8400116806277,44.9612882053984,45.0727928972763,45.175882855872,45.2741250696903,45.3617324761723,45.4391402296585,45.5105627517205,45.5646949201555,45.60301374162,45.6363354518679,45.6580906788523,45.2015582051777,45.0614968377927,45.4740548288141,45.5981517958174,45.5573454687675,45.4515920957847,45.3239178274012,45.1785382814546,45.0221196067881,44.8659157566899,44.7219833122422,44.5958631735244,44.4231729893873,44.2912225944469,44.2137533758017,44.0839711048212,43.8904130377772,43.6866494782631,43.533465506516,43.4096906669945,43.3127095523547,43.2309132381032,43.1598046371265,43.1001650120832,43.0381204573322,42.9519047213671,42.8371261445071,42.712662844457,42.5780042079281,42.4310058126856
Burkina Faso,39.9185576193971,39.921571577012,39.9889369411739,40.2195943901483,40.5797962258903,40.9309821829653,41.2578113116137,41.5673582006422,41.858385992635,42.131377865172,42.3809702858295,42.6248464161192,42.8633797869975,43.0903501786596,43.3039039796509,43.510672777118,43.7148317133762,43.9077020756731,44.1140281458203,44.3404262127722,44.5626197674545,44.784870792066,45.0078580221276,45.21186177366,45.4163826347395,45.6518081515724,45.9207290796943,46.2026451344704,46.4626484660949,46.6849296311334,46.868240499321,47.0459465092817,47.1947652537283,47.2677139147821,47.275542311086,47.2447598039748,47.2110076342052,47.1597643941607,47.0244743735483,46.8138788789648,46.5744943485119,46.3144658821808,46.0511013500425,45.8174038307242,45.6254796509023,45.4788933540317,45.4013750745962,45.403661999662,45.4678454248494,45.5483399815138,45.6206627289646,45.6695124872072,45.679479914741,45.6753905238354,45.6415871518974,45.5535747251465,45.4096905823134,45.2153583370238,44.9913015539906,44.7384975466597,44.4375212392763,44.0909599017605,43.7229891537187
