Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Armenia,5.89972523144209,5.60838536568046,5.36017429116982,5.15646740734181,5.00481568878168,4.90897477273348,4.86541906411512,4.86989160003175,4.90918330566891,4.96965504597677,5.04713781730185,5.13548646563406,5.22890724999939,5.3237866946155,5.42038154077842,5.51279082562747,5.58819477604442,5.62784277379694,5.62264428538585,5.60743453948877,5.57541123585901,5.48719307712911,5.37217080141199,5.27183937453428,5.18454113219253,5.1084152441617,5.05674095124028,5.04085799095532,5.06387670922639,5.13287350695025,5.28534829994156,5.51667652118196,5.94360613508449,6.53036379457732,7.0733925687525,7.53097742629859,7.89263685822309,8.22452221024644,8.52168613352671,8.78387114029986,9.07903949584089,9.45977884440609,9.88199015309799,10.2954766087503,10.6553871897369,10.9403868279752,11.118238921601,11.1133097434324,10.9121392710146,10.6191637712354,10.3857118080245,10.2934097104244,10.3109159589503,10.3757533687796,10.4782313893816,10.6559294822525,10.9205345039055,11.2459908630072,11.6104312375884,12.0242437650267,12.407896540091,12.7454094422609,13.1482854151584
American Samoa,2.62129396828558,2.56472413458741,2.47273411056788,2.41013258007199,2.39009533898305,2.37484502586465,2.38371610977531,2.42273019961365,2.46597809321124,2.47949538764609,2.4819944598338,2.49152880207295,2.49973274418273,2.52199516281678,2.54549841444919,2.56319215487362,2.594585644507,2.64964060294332,2.72686776123202,2.79290383985271,2.82039196606407,2.85676536649099,2.90529173087526,2.95766979719613,3.0077551875917,3.0405788697417,3.05551849201247,3.07291909808132,3.10563190514686,3.14228309713101,3.17871931071981,3.2128022207934,3.24996255803505,3.27900887169266,3.29231092878931,3.27896481339301,3.24587155963303,3.20813278754892,3.16855997031959,3.14008403653158,3.17965979443409,3.28423976407654,3.39910961376489,3.5260310145753,3.64769069248857,3.74296992349879,3.81790191334946,3.88950472220991,3.94163587729578,3.96452696600802,4.04105780362629,4.17694715522003,4.32936312079193,4.51457684687235,4.71977248570854,4.94860613611587,5.20734221376467,5.48692962416352,5.78535436973402,6.1051764034615,6.45391759942843,6.84467636282891,7.26297362922808
Antigua and Barbuda,3.71872825998572,3.83056271668593,3.99856160538872,4.19280861927221,4.37065321150961,4.50593945693999,4.60525773110838,4.67322329876495,4.71527977273453,4.74412475291017,4.86689657844771,5.11205292696295,5.40536362933766,5.73041900004654,6.06921789231907,6.40743343484032,6.73537478219423,7.04259400782944,7.33500703420723,7.61354930078859,7.88340178303115,8.15348090324464,8.40711017085566,8.64420254403131,8.84924611583271,9.00950067642356,9.1312981463882,9.20399362884115,9.2205620330718,9.18669610516143,9.10102956038403,8.96926171543515,8.79227949705377,8.58605421252098,8.37756440839695,8.16909851165239,7.95080088254678,7.72913960754028,7.5311414870749,7.37662724698934,7.25867697022184,7.17444072689103,7.11704125914891,7.06376601835426,7.01663267503579,6.98831837133306,6.97381189312137,6.96758539544354,6.97649277486156,7.00846410003135,7.10018087402999,7.24555800251358,7.4092661450373,7.5861328632609,7.79618091353265,8.06366431140587,8.40119472861883,8.75613209100188,9.08589857626971,9.42882111239572,9.80477855477855,10.1926099153074,10.6182609344838
Australia,8.57660463009009,8.58090484547428,8.59646765214949,8.60653316387868,8.5984155569963,8.58299604051872,8.55994804650574,8.53199775427615,8.49169197826122,8.44583115649185,8.41749579963437,8.41741584575483,8.46643519584527,8.5519186127375,8.64554800919904,8.77327187377098,8.93430023724056,9.09351306050397,9.26332039629799,9.44738093872213,9.61822098068507,9.75624834540937,9.86779791863965,9.97297614599317,10.0975924992599,10.2580430246233,10.4540859498065,10.642462637727,10.8013250471094,10.9375844665595,11.0837850040266,11.2623002184779,11.4425199272682,11.6141949380911,11.7636771191649,11.8892968888128,12.0059963170674,12.1117553506401,12.2085563621798,12.2879119854503,12.3685459899149,12.4689356388545,12.5703255787015,12.6754308683401,12.788458411359,12.9023759265473,13.0113651076878,13.1097405249566,13.2063665854931,13.3493071291801,13.566209368896,13.8371887791556,14.1254366781439,14.4008825109393,14.6647706236066,14.9248665100365,15.1758298886271,15.4184997124988,15.6688236586956,15.93194153764,16.2335929179415,16.5691553313983,16.9020843102012
Austria,12.2102821053074,12.4031984206473,12.5951908600503,12.7628907432785,12.965663863153,13.1654297837876,13.3583329457451,13.5583206830007,13.7398082065249,13.9070172173585,14.054812662933,14.1916416934735,14.3190861085083,14.449845052543,14.6300452525497,14.8485150838216,15.0173434653996,15.1680636840075,15.3180206101677,15.4295254270928,15.3827696534834,15.0850813602629,14.7037974643419,14.341886809426,14.1310335133169,14.1611667161568,14.318526740598,14.5250313986508,14.7246672676438,14.8647585394134,14.9427919646598,14.95112974587,14.9139952452656,14.9212409052054,15.001880820857,15.1170734748695,15.2197444069464,15.3045031606886,15.3712100334735,15.4002817912534,15.413033147977,15.4347425760068,15.433002037878,15.4469696447238,15.7088972003128,16.1893814836926,16.656826238438,17.0045481934175,17.2586925227657,17.509070997852,17.6356410013884,17.7144340329413,17.9292665822542,18.1800272396884,18.369845164421,18.4446059732568,18.4850626164191,18.5968996178003,18.7505079598044,18.9301120801555,19.1494297623302,19.4411573442163,19.8070286456344
Azerbaijan,4.73760817391622,4.61538137263868,4.5136607947322,4.43255656350896,4.36928095187941,4.32234744184922,4.28658998711632,4.26092074703318,4.24579938136322,4.23292470949093,4.22369789636255,4.22178679742914,4.22647355117201,4.23505406205026,4.24403909088826,4.24960284893914,4.38979959637615,4.67493383891278,4.9843073422246,5.12093654211013,5.05229506320597,4.94348881518245,4.81808816171457,4.71230609836713,4.61813681987368,4.51995605951991,4.42408194516107,4.35033931822308,4.32565718575471,4.35796665190023,4.41819797852295,4.49042863565326,4.60468318946513,4.77225314843839,4.93084174973547,5.03756339258213,5.10647649926221,5.15810409707475,5.21434548314965,5.32903402039351,5.51888768435291,5.74357255467656,5.98084572773442,6.19588253648836,6.33847714933935,6.38708288527006,6.34227524885308,6.1975166502204,5.97191838479878,5.7500316898891,5.57504287688832,5.44136885352619,5.36935237248639,5.35891260248801,5.40112353051344,5.48796672168444,5.61707166862732,5.78473041980459,5.99030004516612,6.24104285523163,6.47151357356977,6.71658622444389,7.10765341124228
Burundi,3.1777698286353,3.1847612148201,3.19687427973659,3.21632423237422,3.23036138810855,3.23485135661264,3.2393435353811,3.24657893603682,3.25373158369966,3.26260231997802,3.27049493050629,3.27514491967704,3.28231673355555,3.28846826919039,3.29002587955515,3.29168747092738,3.29295628247125,3.28922643521409,3.2778182058541,3.26659958810249,3.23921541621873,3.20671844205753,3.18341714520754,3.15899346779561,3.1346881254817,3.10999906225192,3.08237956382022,3.04380663847166,2.99062594754639,2.92902632954556,2.86381133789958,2.79553698562878,2.72317926689227,2.67817476175561,2.63929857617824,2.57812395969986,2.52188409202485,2.48640160759991,2.4639622622752,2.44615852612707,2.43090959491393,2.41883784488957,2.41052781662274,2.40406941068201,2.3968484779712,2.38753547647886,2.37639065995951,2.36429493482342,2.35318235118673,2.34240930970176,2.32759595010434,2.31037614958037,2.29465552424746,2.28241520398263,2.26543575279927,2.2751666018234,2.31866372903134,2.36218280821109,2.40417332533749,2.44269437612538,2.46672187295383,2.47618297928654,2.48198224355936
Belgium,11.9871187219592,12.1158559842434,12.2722054505205,12.3822036328483,12.5052577587836,12.6594286336586,12.8265344336087,13.0094602552676,13.1519787983869,13.2713170212988,13.3995910015353,13.5156022488218,13.6361120039817,13.7622918632645,13.878680359536,13.9824228771253,14.0588611881246,14.1627590649386,14.2932512996794,14.4086746704613,14.4367188251524,14.3010201103936,14.0580181727479,13.7761930939868,13.6276542308608,13.7432392954045,13.9769554749962,14.2138840024943,14.4686804137328,14.7112658835463,14.9425318516816,15.1659495727976,15.3636990332408,15.5436743001622,15.7320425830023,15.9570124330399,16.1911769361744,16.403593447382,16.5740519677137,16.7027549924222,16.80178248144,16.882712820533,16.9608843782937,17.0424022454878,17.1308642152415,17.1694140655234,17.1142141033122,17.0445159574426,17.0501018205386,17.1204283461989,17.203178007908,17.3688456076802,17.5984539040595,17.8041767384111,18.0157189186848,18.2121641721349,18.388947228713,18.5780135332375,18.783552969445,19.0117768297794,19.2076193876575,19.417070410728,19.7290949756905
Benin,5.9662641644018,5.84528988425718,5.73259386438721,5.62821670664204,5.53002967472856,5.43719065750483,5.34939587082171,5.26560278562836,5.18584008265495,5.10943999762256,5.03467404545083,4.96224477521471,4.89287189742264,4.82507557602073,4.75691751357392,4.68870747147648,4.62216098206833,4.55679109330052,4.49287269169824,4.42841719973599,4.36086807339241,4.2914002012904,4.22188620738857,4.1541267926741,4.08701650718291,4.02065639232212,3.95641411294571,3.89410949996236,3.8339692995596,3.77563417729653,3.71881744712272,3.66320297076607,3.60899651918753,3.54101136478245,3.4812220831503,3.44238218059821,3.40550882837459,3.37059063169619,3.33831851271449,3.30867725237159,3.28178401242751,3.25703939127907,3.23315414349423,3.21099800468913,3.19320128787516,3.179312537495,3.17090563657978,3.16879728572501,3.17108851841782,3.1757104336003,3.18076688680718,3.18297747039611,3.17751154037788,3.1604376503974,3.1208042247253,3.09177896004252,3.08768997248644,3.08510678202572,3.08584094034483,3.09036028315983,3.08886103536286,3.07638478267309,3.06457850540528
Burkina Faso,2.64345919800705,2.69253059939736,2.74001588385575,2.78709108752017,2.83425638249439,2.88231962867267,2.93189847595678,2.98326852840377,3.03514179603952,3.0868985730218,3.13826589109188,3.18959534797425,3.23973870007715,3.28685674550926,3.33265704475851,3.37767980145459,3.42132467654886,3.45973837419967,3.49173303848206,3.51900243239253,3.53977622710278,3.554345577784,3.56359630403218,3.5666901777994,3.56434697082207,3.55650380060769,3.54230175660379,3.52160786314493,3.49426092404528,3.46102775154806,3.42387643111889,3.38560953774582,3.3447690824296,3.29862323203837,3.24821806126016,3.19623886673404,3.14406253411511,3.09074139380453,3.03688141027329,2.98521600540475,2.9375813354464,2.894288294277,2.85550442283963,2.82142613485451,2.79060792681707,2.7629467501991,2.73922802992671,2.72052237455745,2.70948350480971,2.70582375877247,2.70611897055534,2.70711578810168,2.70302226589086,2.67712684683658,2.63675923442925,2.60490967006419,2.58307723100072,2.56916029119687,2.5638778107269,2.56526947605388,2.56141374198483,2.54720628889147,2.53341946519506
